condition,training_seed,global_step,policy_mode,seed,return,length,flag_get,progress,terminated,truncated,decision_cap_reached
baseline,0,1600000,sampled,2000009,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1600000,sampled,2000010,234.03875000000036,313,True,1.0,True,False,False
baseline,0,1600000,sampled,2000011,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1600000,sampled,2000012,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1600000,sampled,2000013,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1600000,sampled,2000014,233.97875000000033,320,True,1.0,True,False,False
baseline,0,1600000,sampled,2000015,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1600000,sampled,2000016,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1600000,sampled,2000017,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1600000,sampled,2000018,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1600000,sampled,2000019,234.08000000000038,314,True,1.0,True,False,False
baseline,0,1600000,greedy,4000000,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1700000,sampled,2000000,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1700000,sampled,2000001,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1700000,sampled,2000002,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1700000,sampled,2000003,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1700000,sampled,2000004,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1700000,sampled,2000005,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1700000,sampled,2000006,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1700000,sampled,2000007,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1700000,sampled,2000008,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1700000,sampled,2000009,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1700000,sampled,2000010,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1700000,sampled,2000011,233.97875000000036,320,True,1.0,True,False,False
baseline,0,1700000,sampled,2000012,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1700000,sampled,2000013,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1700000,sampled,2000014,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1700000,sampled,2000015,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1700000,sampled,2000016,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1700000,sampled,2000017,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1700000,sampled,2000018,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1700000,sampled,2000019,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1700000,greedy,4000000,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1800000,sampled,2000000,234.03375000000037,314,True,1.0,True,False,False
baseline,0,1800000,sampled,2000001,234.0075000000004,314,True,1.0,True,False,False
baseline,0,1800000,sampled,2000002,234.15375000000043,309,True,1.0,True,False,False
baseline,0,1800000,sampled,2000003,137.99499999999992,258,False,0.8313961255845026,True,False,False
baseline,0,1800000,sampled,2000004,138.02124999999992,259,False,0.8315898463593857,True,False,False
baseline,0,1800000,sampled,2000005,234.01875000000035,315,True,1.0,True,False,False
baseline,0,1800000,sampled,2000006,234.01750000000038,316,True,1.0,True,False,False
baseline,0,1800000,sampled,2000007,234.1362500000004,314,True,1.0,True,False,False
baseline,0,1800000,sampled,2000008,234.02875000000037,314,True,1.0,True,False,False
baseline,0,1800000,sampled,2000009,234.1125000000004,314,True,1.0,True,False,False
baseline,0,1800000,sampled,2000010,234.02875000000037,314,True,1.0,True,False,False
baseline,0,1800000,sampled,2000011,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1800000,sampled,2000012,234.01875000000035,315,True,1.0,True,False,False
baseline,0,1800000,sampled,2000013,138.02624999999992,258,False,0.8315631262525053,True,False,False
baseline,0,1800000,sampled,2000014,234.02875000000037,314,True,1.0,True,False,False
baseline,0,1800000,sampled,2000015,234.03625000000042,309,True,1.0,True,False,False
baseline,0,1800000,sampled,2000016,233.97875000000042,320,True,1.0,True,False,False
baseline,0,1800000,sampled,2000017,233.9937500000004,314,True,1.0,True,False,False
baseline,0,1800000,sampled,2000018,132.57499999999985,255,False,0.8022712090848363,True,False,False
baseline,0,1800000,sampled,2000019,234.02875000000037,314,True,1.0,True,False,False
baseline,0,1800000,greedy,4000000,234.03875000000036,314,True,1.0,True,False,False
baseline,0,1900000,sampled,2000000,234.08000000000038,314,True,1.0,True,False,False
baseline,0,1900000,sampled,2000001,234.08000000000038,314,True,1.0,True,False,False
baseline,0,1900000,sampled,2000002,234.08000000000038,314,True,1.0,True,False,False
baseline,0,1900000,sampled,2000003,234.08000000000038,314,True,1.0,True,False,False
baseline,0,1900000,sampled,2000004,234.1350000000004,314,True,1.0,True,False,False
baseline,0,1900000,sampled,2000005,234.08000000000038,314,True,1.0,True,False,False
baseline,0,1900000,sampled,2000006,234.1350000000004,314,True,1.0,True,False,False
baseline,0,1900000,sampled,2000007,234.1350000000004,314,True,1.0,True,False,False
baseline,0,1900000,sampled,2000008,234.1350000000004,314,True,1.0,True,False,False
baseline,0,1900000,sampled,2000009,234.08000000000038,314,True,1.0,True,False,False
baseline,0,1900000,sampled,2000010,234.08000000000038,314,True,1.0,True,False,False
baseline,0,1900000,sampled,2000011,234.1350000000004,314,True,1.0,True,False,False
baseline,0,1900000,sampled,2000012,234.1350000000004,314,True,1.0,True,False,False
baseline,0,1900000,sampled,2000013,234.08000000000038,314,True,1.0,True,False,False
baseline,0,1900000,sampled,2000014,234.1350000000004,314,True,1.0,True,False,False
baseline,0,1900000,sampled,2000015,234.1350000000004,314,True,1.0,True,False,False
baseline,0,1900000,sampled,2000016,234.1350000000004,314,True,1.0,True,False,False
baseline,0,1900000,sampled,2000017,233.8787500000005,329,True,1.0,True,False,False
baseline,0,1900000,sampled,2000018,234.08000000000038,314,True,1.0,True,False,False
baseline,0,1900000,sampled,2000019,234.08000000000038,314,True,1.0,True,False,False
baseline,0,1900000,greedy,4000000,234.08000000000038,314,True,1.0,True,False,False
baseline,0,2000000,sampled,2000000,234.07250000000036,314,True,1.0,True,False,False
baseline,0,2000000,sampled,2000001,234.1350000000004,314,True,1.0,True,False,False
baseline,0,2000000,sampled,2000002,234.08000000000038,314,True,1.0,True,False,False
baseline,0,2000000,sampled,2000003,234.1350000000004,314,True,1.0,True,False,False
baseline,0,2000000,sampled,2000004,234.07250000000036,314,True,1.0,True,False,False
baseline,0,2000000,sampled,2000005,234.08000000000038,314,True,1.0,True,False,False
baseline,0,2000000,sampled,2000006,234.1350000000004,314,True,1.0,True,False,False
baseline,0,2000000,sampled,2000007,234.1350000000004,314,True,1.0,True,False,False
baseline,0,2000000,sampled,2000008,234.1350000000004,314,True,1.0,True,False,False
baseline,0,2000000,sampled,2000009,234.1350000000004,314,True,1.0,True,False,False
baseline,0,2000000,sampled,2000010,234.07250000000036,314,True,1.0,True,False,False
baseline,0,2000000,sampled,2000011,234.1350000000004,314,True,1.0,True,False,False
baseline,0,2000000,sampled,2000012,234.1350000000004,314,True,1.0,True,False,False
baseline,0,2000000,sampled,2000013,234.1350000000004,314,True,1.0,True,False,False
baseline,0,2000000,sampled,2000014,234.1350000000004,314,True,1.0,True,False,False
baseline,0,2000000,sampled,2000015,234.1350000000004,314,True,1.0,True,False,False
baseline,0,2000000,sampled,2000016,234.1350000000004,314,True,1.0,True,False,False
baseline,0,2000000,sampled,2000017,233.97875000000042,319,True,1.0,True,False,False
baseline,0,2000000,sampled,2000018,234.07500000000036,320,True,1.0,True,False,False
baseline,0,2000000,sampled,2000019,234.1350000000004,314,True,1.0,True,False,False
baseline,0,2000000,greedy,4000000,234.1350000000004,314,True,1.0,True,False,False
jev_interval16,0,100000,sampled,2000000,64.16749999999996,135,False,0.43028724114896466,True,False,False
jev_interval16,0,100000,sampled,2000001,21.26499999999995,86,False,0.19839679358717435,True,False,False
jev_interval16,0,100000,sampled,2000002,78.88499999999969,224,False,0.5136940547762191,True,False,False
jev_interval16,0,100000,sampled,2000003,-2.257499999999995,34,False,0.06991315965263861,True,False,False
jev_interval16,0,100000,sampled,2000004,28.099374999999938,91,False,0.23518704074816252,True,False,False
jev_interval16,0,100000,sampled,2000005,63.813124999999964,154,False,0.4294088176352707,True,False,False
jev_interval16,0,100000,sampled,2000006,233.19000000000054,407,True,1.0,True,False,False
jev_interval16,0,100000,sampled,2000007,56.183749999999996,175,False,0.38975951903807604,True,False,False
jev_interval16,0,100000,sampled,2000008,131.9850000000001,314,False,0.8022712090848363,True,False,False
jev_interval16,0,100000,sampled,2000009,65.09749999999993,229,False,0.44028056112224434,True,False,False
jev_interval16,0,100000,sampled,2000010,79.00499999999977,212,False,0.5136940547762191,True,False,False
jev_interval16,0,100000,sampled,2000011,27.84499999999997,76,False,0.2330260521042083,True,False,False
jev_interval16,0,100000,sampled,2000012,63.98250000000001,155,False,0.43036740146960634,True,False,False
jev_interval16,0,100000,sampled,2000013,21.284999999999968,84,False,0.19839679358717435,True,False,False
jev_interval16,0,100000,sampled,2000014,26.803749999999972,90,False,0.22820975283901127,True,False,False
jev_interval16,0,100000,sampled,2000015,137.891875,368,False,0.8367234468937867,True,False,False
jev_interval16,0,100000,sampled,2000016,-2.4949999999999886,35,False,0.06869739478957919,True,False,False
jev_interval16,0,100000,sampled,2000017,21.24499999999997,88,False,0.19839679358717435,True,False,False
jev_interval16,0,100000,sampled,2000018,-1.4006249999999927,28,False,0.07417167668670677,True,False,False
jev_interval16,0,100000,sampled,2000019,-1.4262499999999942,28,False,0.07403473613894457,True,False,False
jev_interval16,0,100000,greedy,4000000,-1.323749999999995,28,False,0.07458249832999332,True,False,False
jev_interval16,0,200000,sampled,2000000,65.23749999999994,188,False,0.4388376753507013,True,False,False
jev_interval16,0,200000,sampled,2000001,56.428124999999945,152,False,0.38983633934535694,True,False,False
jev_interval16,0,200000,sampled,2000002,29.82374999999999,80,False,0.24381429525718096,True,False,False
jev_interval16,0,200000,sampled,2000003,27.851249999999986,77,False,0.23311289245156974,True,False,False
jev_interval16,0,200000,sampled,2000004,-2.6574999999999935,37,False,0.06793587174348698,True,False,False
jev_interval16,0,200000,sampled,2000005,56.67500000000002,145,False,0.3907815631262525,True,False,False
jev_interval16,0,200000,sampled,2000006,56.49499999999998,163,False,0.3907815631262525,True,False,False
jev_interval16,0,200000,sampled,2000007,21.184999999999953,94,False,0.19839679358717435,True,False,False
jev_interval16,0,200000,sampled,2000008,-1.4587499999999949,28,False,0.07386105544422178,True,False,False
jev_interval16,0,200000,sampled,2000009,-1.4649999999999963,28,False,0.07382765531062124,True,False,False
jev_interval16,0,200000,sampled,2000010,10.238749999999984,73,False,0.13877755511022052,True,False,False
jev_interval16,0,200000,sampled,2000011,132.2449999999999,288,False,0.8022712090848363,True,False,False
jev_interval16,0,200000,sampled,2000012,21.244999999999955,88,False,0.19839679358717435,True,False,False
jev_interval16,0,200000,sampled,2000013,-1.422499999999994,27,False,0.07400133600534403,True,False,False
jev_interval16,0,200000,sampled,2000014,63.64374999999993,162,False,0.428931195724783,True,False,False
jev_interval16,0,200000,sampled,2000015,-1.4862499999999947,28,False,0.07371409485637943,True,False,False
jev_interval16,0,200000,sampled,2000016,21.144999999999953,98,False,0.19839679358717435,True,False,False
jev_interval16,0,200000,sampled,2000017,107.11499999999947,301,False,0.6686706746826987,True,False,False
jev_interval16,0,200000,sampled,2000018,27.68874999999995,105,False,0.23374081496325946,True,False,False
jev_interval16,0,200000,sampled,2000019,-1.323749999999995,28,False,0.07458249832999332,True,False,False
jev_interval16,0,200000,greedy,4000000,14.234999999999916,89,False,0.16098864395457582,True,False,False
jev_interval16,0,300000,sampled,2000000,26.432500000000047,93,False,0.2263861055444224,True,False,False
jev_interval16,0,300000,sampled,2000001,28.929999999999907,109,False,0.24058784235136904,True,False,False
jev_interval16,0,300000,sampled,2000002,21.184999999999967,94,False,0.19839679358717435,True,False,False
jev_interval16,0,300000,sampled,2000003,27.832499999999982,77,False,0.23301269205076813,True,False,False
jev_interval16,0,300000,sampled,2000004,28.231874999999988,99,False,0.23632264529058103,True,False,False
jev_interval16,0,300000,sampled,2000005,119.19124999999947,323,False,0.7343820975283909,True,False,False
jev_interval16,0,300000,sampled,2000006,-2.2193749999999888,33,False,0.07006346025384105,True,False,False
jev_interval16,0,300000,sampled,2000007,21.294999999999966,83,False,0.19839679358717435,True,False,False
jev_interval16,0,300000,sampled,2000008,21.214999999999954,91,False,0.19839679358717435,True,False,False
jev_interval16,0,300000,sampled,2000009,25.28249999999997,98,False,0.22050768203072818,True,False,False
jev_interval16,0,300000,sampled,2000010,21.344999999999963,78,False,0.19839679358717435,True,False,False
jev_interval16,0,300000,sampled,2000011,14.214999999999938,91,False,0.16098864395457582,True,False,False
jev_interval16,0,300000,sampled,2000012,29.439999999999927,103,False,0.24299265197060754,True,False,False
jev_interval16,0,300000,sampled,2000013,-1.8500000000000156,31,False,0.07193052772211078,True,False,False
jev_interval16,0,300000,sampled,2000014,106.74249999999952,284,False,0.6657715430861735,True,False,False
jev_interval16,0,300000,sampled,2000015,63.57749999999988,185,False,0.42980627922511655,True,False,False
jev_interval16,0,300000,sampled,2000016,106.5781249999992,294,False,0.6654275217100865,True,False,False
jev_interval16,0,300000,sampled,2000017,26.688749999999956,90,False,0.22759519038076131,True,False,False
jev_interval16,0,300000,sampled,2000018,137.01687500000054,337,False,0.8303907815631304,True,False,False
jev_interval16,0,300000,sampled,2000019,26.168750000000003,91,False,0.224869739478958,True,False,False
jev_interval16,0,300000,greedy,4000000,14.214999999999934,91,False,0.16098864395457582,True,False,False
jev_interval16,0,400000,sampled,2000000,63.157500000000134,197,False,0.428203072812292,True,False,False
jev_interval16,0,400000,sampled,2000001,233.09500000000074,413,True,1.0,True,False,False
jev_interval16,0,400000,sampled,2000002,26.64125,83,False,0.22696726786907157,True,False,False
jev_interval16,0,400000,sampled,2000003,232.8537500000009,429,True,1.0,True,False,False
jev_interval16,0,400000,sampled,2000004,43.155625000000086,142,False,0.3183734134936539,True,False,False
jev_interval16,0,400000,sampled,2000005,107.40499999999933,272,False,0.6686706746826987,True,False,False
jev_interval16,0,400000,sampled,2000006,63.309999999999924,172,False,0.42768203072812283,True,False,False
jev_interval16,0,400000,sampled,2000007,65.59937499999997,170,False,0.4398096192384771,True,False,False
jev_interval16,0,400000,sampled,2000008,64.90874999999994,161,False,0.43563794255177035,True,False,False
jev_interval16,0,400000,sampled,2000009,63.814999999999976,154,False,0.4294188376753509,True,False,False
jev_interval16,0,400000,sampled,2000010,63.43749999999999,183,False,0.4289512358049434,True,False,False
jev_interval16,0,400000,sampled,2000011,21.24999999999998,86,False,0.19833667334669342,True,False,False
jev_interval16,0,400000,sampled,2000012,29.72875000000002,85,False,0.24357381429525726,True,False,False
jev_interval16,0,400000,sampled,2000013,231.70625000000186,550,True,1.0,True,False,False
jev_interval16,0,400000,sampled,2000014,56.567499999999946,152,False,0.3907214428857716,True,False,False
jev_interval16,0,400000,sampled,2000015,232.86375000000064,431,True,1.0,True,False,False
jev_interval16,0,400000,sampled,2000016,63.662500000000044,159,False,0.4288710754843023,True,False,False
jev_interval16,0,400000,sampled,2000017,-2.70624999999999,37,False,0.06767535070140282,True,False,False
jev_interval16,0,400000,sampled,2000018,62.62437499999991,218,False,0.4264762859051433,True,False,False
jev_interval16,0,400000,sampled,2000019,26.48937500000001,93,False,0.2266900467601872,True,False,False
jev_interval16,0,400000,greedy,4000000,19.19499999999976,193,False,0.11289245156980628,False,True,False
jev_interval16,0,500000,sampled,2000000,26.767500000000034,88,False,0.22790915163660666,True,False,False
jev_interval16,0,500000,sampled,2000001,21.217499999999987,78,False,0.19827655310621245,True,False,False
jev_interval16,0,500000,sampled,2000002,88.29874999999976,246,False,0.565177020708083,True,False,False
jev_interval16,0,500000,sampled,2000003,63.20749999999996,171,False,0.4270808283233133,True,False,False
jev_interval16,0,500000,sampled,2000004,65.50499999999994,173,False,0.43946559786239175,True,False,False
jev_interval16,0,500000,sampled,2000005,89.21124999999961,217,False,0.5685036740146961,True,False,False
jev_interval16,0,500000,sampled,2000006,63.318750000000016,169,False,0.42756847027388145,True,False,False
jev_interval16,0,500000,sampled,2000007,28.16749999999996,114,False,0.23678022712090835,True,False,False
jev_interval16,0,500000,sampled,2000008,29.36750000000007,85,False,0.2416432865731466,True,False,False
jev_interval16,0,500000,sampled,2000009,232.99250000000075,415,True,1.0,True,False,False
jev_interval16,0,500000,sampled,2000010,233.24000000000035,395,True,1.0,True,False,False
jev_interval16,0,500000,sampled,2000011,65.7774999999999,151,False,0.43974615898463576,True,False,False
jev_interval16,0,500000,sampled,2000012,233.30375000000046,386,True,1.0,True,False,False
jev_interval16,0,500000,sampled,2000013,28.25750000000003,89,False,0.23592518370073481,True,False,False
jev_interval16,0,500000,sampled,2000014,131.67999999999984,331,False,0.8022712090848363,True,False,False
jev_interval16,0,500000,sampled,2000015,89.86124999999963,223,False,0.5722979291917167,True,False,False
jev_interval16,0,500000,sampled,2000016,29.53625000000001,80,False,0.24227788911155645,True,False,False
jev_interval16,0,500000,sampled,2000017,63.144999999999975,179,False,0.4271743486973951,True,False,False
jev_interval16,0,500000,sampled,2000018,139.66125,286,False,0.8417969271877097,True,False,False
jev_interval16,0,500000,sampled,2000019,139.4468749999999,317,False,0.8423079492317977,True,False,False
jev_interval16,0,500000,greedy,4000000,139.50749999999988,304,False,0.8419372077488312,True,False,False
jev_interval16,0,600000,sampled,2000000,65.66874999999986,181,False,0.44076820307281184,True,False,False
jev_interval16,0,600000,sampled,2000001,21.334999999999972,79,False,0.19839679358717435,True,False,False
jev_interval16,0,600000,sampled,2000002,233.17875000000066,407,True,1.0,True,False,False
jev_interval16,0,600000,sampled,2000003,65.78562499999992,157,False,0.4401102204408819,True,False,False
jev_interval16,0,600000,sampled,2000004,107.48499999999943,263,False,0.6686172344689377,True,False,False
jev_interval16,0,600000,sampled,2000005,21.334999999999972,79,False,0.19839679358717435,True,False,False
jev_interval16,0,600000,sampled,2000006,233.37250000000046,379,True,1.0,True,False,False
jev_interval16,0,600000,sampled,2000007,26.457500000000017,89,False,0.22630594522378086,True,False,False
jev_interval16,0,600000,sampled,2000008,232.43875000000088,479,True,1.0,True,False,False
jev_interval16,0,600000,sampled,2000009,232.90250000000066,435,True,1.0,True,False,False
jev_interval16,0,600000,sampled,2000010,21.354999999999976,77,False,0.19839679358717435,True,False,False
jev_interval16,0,600000,sampled,2000011,64.71187499999996,179,False,0.43554776219104946,True,False,False
jev_interval16,0,600000,sampled,2000012,90.45124999999962,231,False,0.5758784235136941,True,False,False
jev_interval16,0,600000,sampled,2000013,107.35499999999938,277,False,0.6686706746826987,True,False,False
jev_interval16,0,600000,sampled,2000014,60.86624999999993,167,False,0.4143553774215104,True,False,False
jev_interval16,0,600000,sampled,2000015,63.839999999999954,160,False,0.4298730794923181,True,False,False
jev_interval16,0,600000,sampled,2000016,64.49562499999999,209,False,0.43599532398129587,True,False,False
jev_interval16,0,600000,sampled,2000017,65.26249999999993,203,False,0.43977287909151624,True,False,False
jev_interval16,0,600000,sampled,2000018,56.12500000000008,200,False,0.3907815631262525,True,False,False
jev_interval16,0,600000,sampled,2000019,63.606249999999825,167,False,0.4289979959919833,True,False,False
jev_interval16,0,600000,greedy,4000000,59.38124999999976,193,False,0.40780895123580485,True,False,False
jev_interval16,0,700000,sampled,2000000,62.22499999999987,167,False,0.4216165664662658,True,False,False
jev_interval16,0,700000,sampled,2000001,63.66187499999989,184,False,0.4302037408149635,True,False,False
jev_interval16,0,700000,sampled,2000002,233.36250000000058,383,True,1.0,True,False,False
jev_interval16,0,700000,sampled,2000003,233.37500000000057,387,True,1.0,True,False,False
jev_interval16,0,700000,sampled,2000004,64.66749999999996,161,False,0.43434869739479015,True,False,False
jev_interval16,0,700000,sampled,2000005,48.54500000000012,158,False,0.34802939211756845,True,False,False
jev_interval16,0,700000,sampled,2000006,25.86687500000003,92,False,0.2233099532398131,True,False,False
jev_interval16,0,700000,sampled,2000007,64.6431249999999,174,False,0.43491315965263866,True,False,False
jev_interval16,0,700000,sampled,2000008,64.78437499999994,158,False,0.4348129592518374,True,False,False
jev_interval16,0,700000,sampled,2000009,-1.264999999999997,27,False,0.07484301937207748,True,False,False
jev_interval16,0,700000,sampled,2000010,232.99125000000052,420,True,1.0,True,False,False
jev_interval16,0,700000,sampled,2000011,48.14500000000009,198,False,0.34802939211756845,True,False,False
jev_interval16,0,700000,sampled,2000012,232.97250000000062,426,True,1.0,True,False,False
jev_interval16,0,700000,sampled,2000013,233.2987500000006,387,True,1.0,True,False,False
jev_interval16,0,700000,sampled,2000014,233.3087500000005,386,True,1.0,True,False,False
jev_interval16,0,700000,sampled,2000015,233.3537500000006,392,True,1.0,True,False,False
jev_interval16,0,700000,sampled,2000016,63.797499999999935,155,False,0.42937875751502996,True,False,False
jev_interval16,0,700000,sampled,2000017,233.42500000000055,375,True,1.0,True,False,False
jev_interval16,0,700000,sampled,2000018,232.79312500000054,436,True,1.0,True,False,False
jev_interval16,0,700000,sampled,2000019,233.1950000000007,401,True,1.0,True,False,False
jev_interval16,0,700000,greedy,4000000,141.46500000000097,466,False,0.7808951235804943,False,True,False
jev_interval16,0,800000,sampled,2000000,233.24875000000057,392,True,1.0,True,False,False
jev_interval16,0,800000,sampled,2000001,64.94937499999986,156,False,0.4355878423513694,True,False,False
jev_interval16,0,800000,sampled,2000002,233.20500000000055,401,True,1.0,True,False,False
jev_interval16,0,800000,sampled,2000003,56.74500000000001,138,False,0.3907815631262525,True,False,False
jev_interval16,0,800000,sampled,2000004,233.58500000000055,363,True,1.0,True,False,False
jev_interval16,0,800000,sampled,2000005,26.42062499999998,83,False,0.2257882431529724,True,False,False
jev_interval16,0,800000,sampled,2000006,64.94062499999988,165,False,0.43602204408817646,True,False,False
jev_interval16,0,800000,sampled,2000007,65.14187499999994,144,False,0.435975283901136,True,False,False
jev_interval16,0,800000,sampled,2000008,233.42125000000064,379,True,1.0,True,False,False
jev_interval16,0,800000,sampled,2000009,233.33125000000072,385,True,1.0,True,False,False
jev_interval16,0,800000,sampled,2000010,233.31750000000048,387,True,1.0,True,False,False
jev_interval16,0,800000,sampled,2000011,62.38874999999974,163,False,0.4222778891115557,True,False,False
jev_interval16,0,800000,sampled,2000012,62.85249999999997,159,False,0.42454241816967303,True,False,False
jev_interval16,0,800000,sampled,2000013,56.59500000000002,153,False,0.3907815631262525,True,False,False
jev_interval16,0,800000,sampled,2000014,62.319374999999816,152,False,0.4213193052772207,True,False,False
jev_interval16,0,800000,sampled,2000015,64.92000000000002,156,False,0.4354308617234475,True,False,False
jev_interval16,0,800000,sampled,2000016,63.040624999999984,164,False,0.4258149632598533,True,False,False
jev_interval16,0,800000,sampled,2000017,62.88249999999993,155,False,0.424488977955912,True,False,False
jev_interval16,0,800000,sampled,2000018,64.87500000000001,151,False,0.4349231796927195,True,False,False
jev_interval16,0,800000,sampled,2000019,64.84624999999994,161,False,0.43530394121576516,True,False,False
jev_interval16,0,800000,greedy,4000000,62.24312499999973,151,False,0.4208583834335331,True,False,False
jev_interval16,0,900000,sampled,2000000,233.53500000000065,374,True,1.0,True,False,False
jev_interval16,0,900000,sampled,2000001,233.4675000000006,370,True,1.0,True,False,False
jev_interval16,0,900000,sampled,2000002,25.735000000000042,89,False,0.22244488977955926,True,False,False
jev_interval16,0,900000,sampled,2000003,79.1949999999997,193,False,0.5136940547762191,True,False,False
jev_interval16,0,900000,sampled,2000004,66.0299999999999,142,False,0.44061456245824976,True,False,False
jev_interval16,0,900000,sampled,2000005,62.099999999999774,148,False,0.41993319973279847,True,False,False
jev_interval16,0,900000,sampled,2000006,61.90499999999982,162,False,0.419639278557114,True,False,False
jev_interval16,0,900000,sampled,2000007,63.74499999999987,158,False,0.4292585170340683,True,False,False
jev_interval16,0,900000,sampled,2000008,62.36249999999982,146,False,0.4212291249164994,True,False,False
jev_interval16,0,900000,sampled,2000009,233.56750000000034,362,True,1.0,True,False,False
jev_interval16,0,900000,sampled,2000010,233.3675000000006,382,True,1.0,True,False,False
jev_interval16,0,900000,sampled,2000011,61.58124999999982,153,False,0.4174281897127587,True,False,False
jev_interval16,0,900000,sampled,2000012,233.47125000000068,374,True,1.0,True,False,False
jev_interval16,0,900000,sampled,2000013,233.4987500000007,370,True,1.0,True,False,False
jev_interval16,0,900000,sampled,2000014,233.33750000000052,383,True,1.0,True,False,False
jev_interval16,0,900000,sampled,2000015,233.29750000000064,387,True,1.0,True,False,False
jev_interval16,0,900000,sampled,2000016,25.633750000000006,95,False,0.22222444889779552,True,False,False
jev_interval16,0,900000,sampled,2000017,233.5625000000006,369,True,1.0,True,False,False
jev_interval16,0,900000,sampled,2000018,90.58499999999967,221,False,0.576058784235137,True,False,False
jev_interval16,0,900000,sampled,2000019,62.36499999999989,146,False,0.42124248496994,True,False,False
jev_interval16,0,900000,greedy,4000000,233.40000000000032,382,True,1.0,True,False,False
jev_interval16,0,1000000,sampled,2000000,63.2268749999999,149,False,0.426008684034736,True,False,False
jev_interval16,0,1000000,sampled,2000001,233.58625000000043,358,True,1.0,True,False,False
jev_interval16,0,1000000,sampled,2000002,233.8075000000004,343,True,1.0,True,False,False
jev_interval16,0,1000000,sampled,2000003,63.304375,166,False,0.42733132932531764,True,False,False
jev_interval16,0,1000000,sampled,2000004,88.49437499999969,198,False,0.5636573146292586,True,False,False
jev_interval16,0,1000000,sampled,2000005,171.44500000000158,468,False,0.9412157648630595,False,True,False
jev_interval16,0,1000000,sampled,2000006,26.485000000000028,83,False,0.22613226452905819,True,False,False
jev_interval16,0,1000000,sampled,2000007,233.5075000000006,369,True,1.0,True,False,False
jev_interval16,0,1000000,sampled,2000008,233.64500000000052,353,True,1.0,True,False,False
jev_interval16,0,1000000,sampled,2000009,233.5050000000006,367,True,1.0,True,False,False
jev_interval16,0,1000000,sampled,2000010,233.77250000000055,348,True,1.0,True,False,False
jev_interval16,0,1000000,sampled,2000011,63.622499999999896,157,False,0.42855043420173655,True,False,False
jev_interval16,0,1000000,sampled,2000012,28.096875000000004,89,False,0.23506680026720095,True,False,False
jev_interval16,0,1000000,sampled,2000013,90.75999999999965,192,False,0.5754442217768871,True,False,False
jev_interval16,0,1000000,sampled,2000014,233.38375000000065,379,True,1.0,True,False,False
jev_interval16,0,1000000,sampled,2000015,56.88375000000001,123,False,0.3907214428857716,True,False,False
jev_interval16,0,1000000,sampled,2000016,63.7412499999999,142,False,0.4283834335337342,True,False,False
jev_interval16,0,1000000,sampled,2000017,233.54562500000057,370,True,1.0,True,False,False
jev_interval16,0,1000000,sampled,2000018,25.174999999999947,105,False,0.22030728122912482,True,False,False
jev_interval16,0,1000000,sampled,2000019,233.4700000000005,369,True,1.0,True,False,False
jev_interval16,0,1000000,greedy,4000000,233.66000000000062,356,True,1.0,True,False,False
jev_interval16,0,1100000,sampled,2000000,233.5125000000005,364,True,1.0,True,False,False
jev_interval16,0,1100000,sampled,2000001,65.49312499999989,142,False,0.4377454909819639,True,False,False
jev_interval16,0,1100000,sampled,2000002,63.29062499999991,155,False,0.4266700066800266,True,False,False
jev_interval16,0,1100000,sampled,2000003,233.6556250000005,362,True,1.0,True,False,False
jev_interval16,0,1100000,sampled,2000004,233.73125000000047,348,True,1.0,True,False,False
jev_interval16,0,1100000,sampled,2000005,233.5912500000006,356,True,1.0,True,False,False
jev_interval16,0,1100000,sampled,2000006,233.54750000000067,361,True,1.0,True,False,False
jev_interval16,0,1100000,sampled,2000007,56.59249999999998,126,False,0.38932531730126907,True,False,False
jev_interval16,0,1100000,sampled,2000008,233.29375000000076,394,True,1.0,True,False,False
